State,District,Date,Year,Month,Avg_rainfall
Andhra Pradesh,Vizianagaram,2022-01-26,2022,1,0.000266099
Andhra Pradesh,Vizianagaram,2022-01-27,2022,1,0.014169767
Andhra Pradesh,Vizianagaram,2022-01-28,2022,1,0.00056546
Andhra Pradesh,Vizianagaram,2022-01-29,2022,1,0.007897436
Andhra Pradesh,Vizianagaram,2022-01-30,2022,1,0.0
Andhra Pradesh,West Godavari,2022-01-01,2022,1,0.083532875
Andhra Pradesh,West Godavari,2022-01-03,2022,1,0.0
Andhra Pradesh,West Godavari,2022-01-04,2022,1,0.0
Andhra Pradesh,West Godavari,2022-01-05,2022,1,0.0
Andhra Pradesh,West Godavari,2022-01-06,2022,1,0.0
Andhra Pradesh,West Godavari,2022-01-07,2022,1,0.083713391
Andhra Pradesh,West Godavari,2022-01-08,2022,1,0.017301216
Andhra Pradesh,West Godavari,2022-01-09,2022,1,0.005680943
Andhra Pradesh,West Godavari,2022-01-10,2022,1,0.002994441
Andhra Pradesh,West Godavari,2022-01-11,2022,1,0.038580862
Andhra Pradesh,West Godavari,2022-01-12,2022,1,0.219178231
Andhra Pradesh,West Godavari,2022-01-13,2022,1,8.612327949
Andhra Pradesh,West Godavari,2022-01-14,2022,1,2.084074452
Andhra Pradesh,West Godavari,2022-01-15,2022,1,2.435089506
Andhra Pradesh,West Godavari,2022-01-16,2022,1,0.004035063
Andhra Pradesh,West Godavari,2022-01-17,2022,1,0.004013825
Andhra Pradesh,West Godavari,2022-01-18,2022,1,0.0
Andhra Pradesh,West Godavari,2022-01-19,2022,1,0.000803473
Andhra Pradesh,West Godavari,2022-01-20,2022,1,0.0
Andhra Pradesh,West Godavari,2022-01-21,2022,1,0.000573404
Andhra Pradesh,West Godavari,2022-01-22,2022,1,0.039288768
Andhra Pradesh,West Godavari,2022-01-23,2022,1,0.000396427
Andhra Pradesh,West Godavari,2022-01-24,2022,1,0.559227825
Andhra Pradesh,West Godavari,2022-01-25,2022,1,0.293844587
Andhra Pradesh,West Godavari,2022-01-26,2022,1,0.002576777
Andhra Pradesh,West Godavari,2022-01-27,2022,1,0.010583191
Andhra Pradesh,West Godavari,2022-01-28,2022,1,0.008848822
Andhra Pradesh,West Godavari,2022-01-29,2022,1,0.0
Andhra Pradesh,West Godavari,2022-01-30,2022,1,0.090130557
Andhra Pradesh,Y S R Kadapa,2022-01-01,2022,1,0.139751624
Andhra Pradesh,Y S R Kadapa,2022-01-03,2022,1,0.018505914
Andhra Pradesh,Y S R Kadapa,2022-01-04,2022,1,0.027740406
Andhra Pradesh,Y S R Kadapa,2022-01-05,2022,1,0.00253069
Andhra Pradesh,Y S R Kadapa,2022-01-06,2022,1,0.000145777
Andhra Pradesh,Y S R Kadapa,2022-01-07,2022,1,0.056561506
Andhra Pradesh,Y S R Kadapa,2022-01-08,2022,1,0.0
Andhra Pradesh,Y S R Kadapa,2022-01-09,2022,1,0.003385916
Andhra Pradesh,Y S R Kadapa,2022-01-10,2022,1,0.000586996
Andhra Pradesh,Y S R Kadapa,2022-01-11,2022,1,0.018356249
Andhra Pradesh,Y S R Kadapa,2022-01-12,2022,1,0.029083499
Andhra Pradesh,Y S R Kadapa,2022-01-13,2022,1,2.093599838
Andhra Pradesh,Y S R Kadapa,2022-01-14,2022,1,0.104765126
Andhra Pradesh,Y S R Kadapa,2022-01-15,2022,1,0.985200358
Andhra Pradesh,Y S R Kadapa,2022-01-16,2022,1,0.067737748
Andhra Pradesh,Y S R Kadapa,2022-01-17,2022,1,0.003411184
Andhra Pradesh,Y S R Kadapa,2022-01-18,2022,1,0.111892653
Andhra Pradesh,Y S R Kadapa,2022-01-19,2022,1,0.005164396
Andhra Pradesh,Y S R Kadapa,2022-01-20,2022,1,0.0
Andhra Pradesh,Y S R Kadapa,2022-01-21,2022,1,0.003234307
Andhra Pradesh,Y S R Kadapa,2022-01-22,2022,1,0.0
Andhra Pradesh,Y S R Kadapa,2022-01-23,2022,1,0.002933035
Andhra Pradesh,Y S R Kadapa,2022-01-24,2022,1,9.33e-05
Andhra Pradesh,Y S R Kadapa,2022-01-25,2022,1,0.017965567
Andhra Pradesh,Y S R Kadapa,2022-01-26,2022,1,0.681101601
Andhra Pradesh,Y S R Kadapa,2022-01-27,2022,1,0.174370764
Andhra Pradesh,Y S R Kadapa,2022-01-28,2022,1,0.040063428
Andhra Pradesh,Y S R Kadapa,2022-01-29,2022,1,0.015549555
Andhra Pradesh,Y S R Kadapa,2022-01-30,2022,1,0.061033946
Arunachal Pradesh,Anjaw,2022-01-01,2022,1,0.397603026
Arunachal Pradesh,Anjaw,2022-01-03,2022,1,0.032556515
Arunachal Pradesh,Anjaw,2022-01-04,2022,1,0.089881308
Arunachal Pradesh,Anjaw,2022-01-05,2022,1,0.033765264
Arunachal Pradesh,Anjaw,2022-01-06,2022,1,0.009333488
Arunachal Pradesh,Anjaw,2022-01-07,2022,1,0.042593999
Arunachal Pradesh,Anjaw,2022-01-08,2022,1,0.122451106
Arunachal Pradesh,Anjaw,2022-01-09,2022,1,0.251955459
Arunachal Pradesh,Anjaw,2022-01-10,2022,1,0.112019561
Arunachal Pradesh,Anjaw,2022-01-11,2022,1,0.166426532
Arunachal Pradesh,Anjaw,2022-01-12,2022,1,0.590498053
Arunachal Pradesh,Anjaw,2022-01-13,2022,1,6.570088926
Arunachal Pradesh,Anjaw,2022-01-14,2022,1,1.609893767
Arunachal Pradesh,Anjaw,2022-01-15,2022,1,0.019525939
Arunachal Pradesh,Anjaw,2022-01-16,2022,1,0.0272699
Arunachal Pradesh,Anjaw,2022-01-17,2022,1,0.016913625
Arunachal Pradesh,Anjaw,2022-01-19,2022,1,0.009922365
Arunachal Pradesh,Anjaw,2022-01-18,2022,1,0.004294821
Arunachal Pradesh,Anjaw,2022-01-20,2022,1,0.222954347
Arunachal Pradesh,Anjaw,2022-01-21,2022,1,0.912954993
Arunachal Pradesh,Anjaw,2022-01-22,2022,1,0.596625922
Arunachal Pradesh,Anjaw,2022-01-23,2022,1,0.06650774
Arunachal Pradesh,Anjaw,2022-01-24,2022,1,0.218894192
Arunachal Pradesh,Anjaw,2022-01-25,2022,1,0.365883337
Arunachal Pradesh,Anjaw,2022-01-26,2022,1,0.277936913
Arunachal Pradesh,Anjaw,2022-01-27,2022,1,1.345669289
Arunachal Pradesh,Anjaw,2022-01-28,2022,1,1.051465187
Arunachal Pradesh,Anjaw,2022-01-29,2022,1,0.100007345
Arunachal Pradesh,Anjaw,2022-01-30,2022,1,0.318870543
Arunachal Pradesh,Changlang,2022-01-01,2022,1,0.98347122
Arunachal Pradesh,Changlang,2022-01-03,2022,1,0.00473282
Arunachal Pradesh,Changlang,2022-01-04,2022,1,0.215527826
Arunachal Pradesh,Changlang,2022-01-05,2022,1,0.040636032
Arunachal Pradesh,Changlang,2022-01-06,2022,1,0.033059179
Arunachal Pradesh,Changlang,2022-01-07,2022,1,0.041770389
Arunachal Pradesh,Changlang,2022-01-08,2022,1,0.057852206
Arunachal Pradesh,Changlang,2022-01-09,2022,1,0.030198862
Arunachal Pradesh,Changlang,2022-01-10,2022,1,0.081532586
Arunachal Pradesh,Changlang,2022-01-11,2022,1,0.07774416
Arunachal Pradesh,Changlang,2022-01-12,2022,1,2.169259621
Arunachal Pradesh,Changlang,2022-01-13,2022,1,20.47609333
Arunachal Pradesh,Changlang,2022-01-14,2022,1,1.178320098
Arunachal Pradesh,Changlang,2022-01-15,2022,1,0.548724836
Arunachal Pradesh,Changlang,2022-01-16,2022,1,0.057803358
Arunachal Pradesh,Changlang,2022-01-17,2022,1,0.051947037
Arunachal Pradesh,Changlang,2022-01-18,2022,1,0.000955248
Arunachal Pradesh,Changlang,2022-01-19,2022,1,0.0998994
Arunachal Pradesh,Changlang,2022-01-20,2022,1,0.26891859
Arunachal Pradesh,Changlang,2022-01-21,2022,1,4.998584743
Arunachal Pradesh,Changlang,2022-01-22,2022,1,1.684710081
Arunachal Pradesh,Changlang,2022-01-23,2022,1,0.93628414
Arunachal Pradesh,Changlang,2022-01-24,2022,1,1.240541478
Arunachal Pradesh,Changlang,2022-01-25,2022,1,1.389505888
Arunachal Pradesh,Changlang,2022-01-26,2022,1,1.180588812
Arunachal Pradesh,Changlang,2022-01-27,2022,1,1.836936445
Arunachal Pradesh,Changlang,2022-01-28,2022,1,2.624250748
Arunachal Pradesh,Changlang,2022-01-29,2022,1,0.277228162
Arunachal Pradesh,Changlang,2022-01-30,2022,1,0.028054982
Arunachal Pradesh,Dibang Valley,2022-01-01,2022,1,0.528627272
Arunachal Pradesh,Dibang Valley,2022-01-03,2022,1,0.347641612
Arunachal Pradesh,Dibang Valley,2022-01-04,2022,1,3.04823374
Arunachal Pradesh,Dibang Valley,2022-01-05,2022,1,0.253889437
Arunachal Pradesh,Dibang Valley,2022-01-06,2022,1,0.009574059
Arunachal Pradesh,Dibang Valley,2022-01-07,2022,1,0.206840754
Arunachal Pradesh,Dibang Valley,2022-01-08,2022,1,0.059104694
Arunachal Pradesh,Dibang Valley,2022-01-09,2022,1,0.010395671
Arunachal Pradesh,Dibang Valley,2022-01-10,2022,1,0.046714903
Arunachal Pradesh,Dibang Valley,2022-01-11,2022,1,0.084058298
Arunachal Pradesh,Dibang Valley,2022-01-12,2022,1,1.256600945
Arunachal Pradesh,Dibang Valley,2022-01-13,2022,1,12.64274456
Arunachal Pradesh,Dibang Valley,2022-01-14,2022,1,1.971582882
Arunachal Pradesh,Dibang Valley,2022-01-15,2022,1,0.204033581
Arunachal Pradesh,Dibang Valley,2022-01-16,2022,1,0.022962336
Arunachal Pradesh,Dibang Valley,2022-01-17,2022,1,0.220562811
Arunachal Pradesh,Dibang Valley,2022-01-18,2022,1,0.048429447
Arunachal Pradesh,Dibang Valley,2022-01-19,2022,1,0.036199414
Arunachal Pradesh,Dibang Valley,2022-01-20,2022,1,0.061021788
Arunachal Pradesh,Dibang Valley,2022-01-21,2022,1,0.386508412
Arunachal Pradesh,Dibang Valley,2022-01-22,2022,1,3.744438425
Arunachal Pradesh,Dibang Valley,2022-01-23,2022,1,0.096094339
Arunachal Pradesh,Dibang Valley,2022-01-24,2022,1,0.252106426
Arunachal Pradesh,Dibang Valley,2022-01-25,2022,1,0.338210194
Arunachal Pradesh,Dibang Valley,2022-01-26,2022,1,0.816633566
Arunachal Pradesh,Dibang Valley,2022-01-27,2022,1,3.689262062
Arunachal Pradesh,Dibang Valley,2022-01-28,2022,1,3.322192755
Arunachal Pradesh,Dibang Valley,2022-01-29,2022,1,0.02944394
Arunachal Pradesh,Dibang Valley,2022-01-30,2022,1,0.602004618
Arunachal Pradesh,East Kameng,2022-01-01,2022,1,0.04465289
Arunachal Pradesh,East Kameng,2022-01-03,2022,1,0.042196981
Arunachal Pradesh,East Kameng,2022-01-04,2022,1,1.755838445
Arunachal Pradesh,East Kameng,2022-01-05,2022,1,0.000862049
Arunachal Pradesh,East Kameng,2022-01-06,2022,1,0.401311644
Arunachal Pradesh,East Kameng,2022-01-07,2022,1,0.058358846
Arunachal Pradesh,East Kameng,2022-01-08,2022,1,0.0
Arunachal Pradesh,East Kameng,2022-01-09,2022,1,0.051574088
Arunachal Pradesh,East Kameng,2022-01-10,2022,1,0.004173805
Arunachal Pradesh,East Kameng,2022-01-11,2022,1,0.06485212
Arunachal Pradesh,East Kameng,2022-01-12,2022,1,2.775276318
Arunachal Pradesh,East Kameng,2022-01-13,2022,1,2.349244339
Arunachal Pradesh,East Kameng,2022-01-14,2022,1,0.816775773
Arunachal Pradesh,East Kameng,2022-01-15,2022,1,1.493639158
Arunachal Pradesh,East Kameng,2022-01-16,2022,1,0.00945773
Arunachal Pradesh,East Kameng,2022-01-17,2022,1,0.028819719
Arunachal Pradesh,East Kameng,2022-01-18,2022,1,0.0
Arunachal Pradesh,East Kameng,2022-01-19,2022,1,0.103055148
Arunachal Pradesh,East Kameng,2022-01-20,2022,1,0.035033913
Arunachal Pradesh,East Kameng,2022-01-21,2022,1,0.03446955
Arunachal Pradesh,East Kameng,2022-01-22,2022,1,6.790650206
Arunachal Pradesh,East Kameng,2022-01-23,2022,1,0.066551411
Arunachal Pradesh,East Kameng,2022-01-24,2022,1,0.000948874
Arunachal Pradesh,East Kameng,2022-01-25,2022,1,0.000161247
Arunachal Pradesh,East Kameng,2022-01-26,2022,1,0.004235823
Arunachal Pradesh,East Kameng,2022-01-27,2022,1,0.004421876
Arunachal Pradesh,East Kameng,2022-01-28,2022,1,0.0
Arunachal Pradesh,East Kameng,2022-01-29,2022,1,0.0
Arunachal Pradesh,East Kameng,2022-01-30,2022,1,0.031517498
Arunachal Pradesh,East Siang,2022-01-01,2022,1,0.137840924
Arunachal Pradesh,East Siang,2022-01-03,2022,1,0.0
Arunachal Pradesh,East Siang,2022-01-04,2022,1,0.035415719
Arunachal Pradesh,East Siang,2022-01-05,2022,1,0.0
Arunachal Pradesh,East Siang,2022-01-06,2022,1,0.0
Arunachal Pradesh,East Siang,2022-01-07,2022,1,0.0
Arunachal Pradesh,East Siang,2022-01-08,2022,1,0.0
Arunachal Pradesh,East Siang,2022-01-09,2022,1,0.020315873
Arunachal Pradesh,East Siang,2022-01-10,2022,1,0.057329294
Arunachal Pradesh,East Siang,2022-01-11,2022,1,0.083769689
Arunachal Pradesh,East Siang,2022-01-12,2022,1,3.735802327
Arunachal Pradesh,East Siang,2022-01-13,2022,1,17.05480696
Arunachal Pradesh,East Siang,2022-01-14,2022,1,3.046597705
Arunachal Pradesh,East Siang,2022-01-15,2022,1,0.043858476
Arunachal Pradesh,East Siang,2022-01-16,2022,1,0.0
Arunachal Pradesh,East Siang,2022-01-17,2022,1,0.026769334
Arunachal Pradesh,East Siang,2022-01-19,2022,1,0.033880673
Arunachal Pradesh,East Siang,2022-01-18,2022,1,0.112496991
Arunachal Pradesh,East Siang,2022-01-20,2022,1,0.0
Arunachal Pradesh,East Siang,2022-01-21,2022,1,0.261474835
Arunachal Pradesh,East Siang,2022-01-22,2022,1,1.691370798
Arunachal Pradesh,East Siang,2022-01-23,2022,1,0.013329844
Arunachal Pradesh,East Siang,2022-01-24,2022,1,1.734555733
Arunachal Pradesh,East Siang,2022-01-25,2022,1,0.26739573
Arunachal Pradesh,East Siang,2022-01-26,2022,1,4.845030175
Arunachal Pradesh,East Siang,2022-01-27,2022,1,4.683396028
Arunachal Pradesh,East Siang,2022-01-28,2022,1,2.914943958
Arunachal Pradesh,East Siang,2022-01-29,2022,1,0.3930346
Arunachal Pradesh,East Siang,2022-01-30,2022,1,0.000516903
Arunachal Pradesh,Kamle,2022-01-01,2022,1,0.115980451
Arunachal Pradesh,Kamle,2022-01-03,2022,1,0.048770762
Arunachal Pradesh,Kamle,2022-01-04,2022,1,0.15792999
Arunachal Pradesh,Kamle,2022-01-05,2022,1,0.056280005
Arunachal Pradesh,Kamle,2022-01-06,2022,1,0.273045502
Arunachal Pradesh,Kamle,2022-01-07,2022,1,0.054589443
Arunachal Pradesh,Kamle,2022-01-08,2022,1,0.0065067
Arunachal Pradesh,Kamle,2022-01-09,2022,1,0.000314523
Arunachal Pradesh,Kamle,2022-01-10,2022,1,0.102161085
Arunachal Pradesh,Kamle,2022-01-11,2022,1,0.010379267
Arunachal Pradesh,Kamle,2022-01-12,2022,1,5.050811027
Arunachal Pradesh,Kamle,2022-01-13,2022,1,7.433698189
Arunachal Pradesh,Kamle,2022-01-14,2022,1,1.608000148
Arunachal Pradesh,Kamle,2022-01-15,2022,1,0.0
Arunachal Pradesh,Kamle,2022-01-16,2022,1,0.0
Arunachal Pradesh,Kamle,2022-01-17,2022,1,0.0
Arunachal Pradesh,Kamle,2022-01-18,2022,1,0.0
Arunachal Pradesh,Kamle,2022-01-19,2022,1,0.097738102
Arunachal Pradesh,Kamle,2022-01-20,2022,1,0.0
Arunachal Pradesh,Kamle,2022-01-21,2022,1,0.463253441
Arunachal Pradesh,Kamle,2022-01-22,2022,1,10.71855942
Arunachal Pradesh,Kamle,2022-01-23,2022,1,0.662385978
Arunachal Pradesh,Kamle,2022-01-24,2022,1,0.438248842
Arunachal Pradesh,Kamle,2022-01-25,2022,1,0.41558351
Arunachal Pradesh,Kamle,2022-01-26,2022,1,1.857063251
Arunachal Pradesh,Kamle,2022-01-27,2022,1,0.287277679
Arunachal Pradesh,Kamle,2022-01-28,2022,1,2.312296349
Arunachal Pradesh,Kamle,2022-01-29,2022,1,0.193431803
Arunachal Pradesh,Kamle,2022-01-30,2022,1,0.0
Arunachal Pradesh,Kra Daadi,2022-01-01,2022,1,0.08429908
Arunachal Pradesh,Kra Daadi,2022-01-03,2022,1,0.330303629
Arunachal Pradesh,Kra Daadi,2022-01-04,2022,1,1.291028009
Arunachal Pradesh,Kra Daadi,2022-01-05,2022,1,0.00818197
Arunachal Pradesh,Kra Daadi,2022-01-06,2022,1,0.015161437
Arunachal Pradesh,Kra Daadi,2022-01-07,2022,1,0.008058
Arunachal Pradesh,Kra Daadi,2022-01-08,2022,1,0.0
Arunachal Pradesh,Kra Daadi,2022-01-09,2022,1,9.92e-05
Arunachal Pradesh,Kra Daadi,2022-01-10,2022,1,0.004871991
Arunachal Pradesh,Kra Daadi,2022-01-11,2022,1,0.000545465
Arunachal Pradesh,Kra Daadi,2022-01-12,2022,1,5.714523041
Arunachal Pradesh,Kra Daadi,2022-01-13,2022,1,2.218131932
Arunachal Pradesh,Kra Daadi,2022-01-14,2022,1,0.73389787
Arunachal Pradesh,Kra Daadi,2022-01-15,2022,1,0.418644106
Arunachal Pradesh,Kra Daadi,2022-01-16,2022,1,0.0
Arunachal Pradesh,Kra Daadi,2022-01-17,2022,1,0.113803758
Arunachal Pradesh,Kra Daadi,2022-01-18,2022,1,0.550832501
Arunachal Pradesh,Kra Daadi,2022-01-19,2022,1,0.156263221
Arunachal Pradesh,Kra Daadi,2022-01-20,2022,1,0.052240636
Arunachal Pradesh,Kra Daadi,2022-01-21,2022,1,0.096832369
Arunachal Pradesh,Kra Daadi,2022-01-22,2022,1,7.557660434
Arunachal Pradesh,Kra Daadi,2022-01-23,2022,1,0.121427866
Arunachal Pradesh,Kra Daadi,2022-01-24,2022,1,0.004748022
Arunachal Pradesh,Kra Daadi,2022-01-25,2022,1,0.157812836
Arunachal Pradesh,Kra Daadi,2022-01-26,2022,1,0.678037333
Arunachal Pradesh,Kra Daadi,2022-01-27,2022,1,0.118179872
Arunachal Pradesh,Kra Daadi,2022-01-28,2022,1,0.50457958
Arunachal Pradesh,Kra Daadi,2022-01-29,2022,1,0.027087278
Arunachal Pradesh,Kra Daadi,2022-01-30,2022,1,0.0
Arunachal Pradesh,Kurung Kumey,2022-01-01,2022,1,0.116763993
Arunachal Pradesh,Kurung Kumey,2022-01-03,2022,1,0.473127701
Arunachal Pradesh,Kurung Kumey,2022-01-04,2022,1,6.136820501
Arunachal Pradesh,Kurung Kumey,2022-01-05,2022,1,0.075073102
Arunachal Pradesh,Kurung Kumey,2022-01-06,2022,1,0.699858793
Arunachal Pradesh,Kurung Kumey,2022-01-07,2022,1,0.003195646
Arunachal Pradesh,Kurung Kumey,2022-01-08,2022,1,0.0
Arunachal Pradesh,Kurung Kumey,2022-01-09,2022,1,0.0
Arunachal Pradesh,Kurung Kumey,2022-01-10,2022,1,0.141186104
Arunachal Pradesh,Kurung Kumey,2022-01-11,2022,1,0.000866512
Arunachal Pradesh,Kurung Kumey,2022-01-12,2022,1,3.437839234
Arunachal Pradesh,Kurung Kumey,2022-01-13,2022,1,0.722744536
Arunachal Pradesh,Kurung Kumey,2022-01-14,2022,1,1.280102094
Arunachal Pradesh,Kurung Kumey,2022-01-15,2022,1,2.173531006
Arunachal Pradesh,Kurung Kumey,2022-01-16,2022,1,0.060428439
Arunachal Pradesh,Kurung Kumey,2022-01-17,2022,1,0.026327208
Arunachal Pradesh,Kurung Kumey,2022-01-18,2022,1,0.041426636
Arunachal Pradesh,Kurung Kumey,2022-01-19,2022,1,0.059408291
Arunachal Pradesh,Kurung Kumey,2022-01-20,2022,1,0.227751242
Arunachal Pradesh,Kurung Kumey,2022-01-21,2022,1,0.165958507
Arunachal Pradesh,Kurung Kumey,2022-01-22,2022,1,6.685844797
Arunachal Pradesh,Kurung Kumey,2022-01-23,2022,1,0.026542299
Arunachal Pradesh,Kurung Kumey,2022-01-24,2022,1,0.008302534
Arunachal Pradesh,Kurung Kumey,2022-01-25,2022,1,0.073954626
Arunachal Pradesh,Kurung Kumey,2022-01-26,2022,1,0.126658205
Arunachal Pradesh,Kurung Kumey,2022-01-27,2022,1,0.013163604
Arunachal Pradesh,Kurung Kumey,2022-01-28,2022,1,0.043214968
Arunachal Pradesh,Kurung Kumey,2022-01-29,2022,1,0.003914667
Arunachal Pradesh,Kurung Kumey,2022-01-30,2022,1,0.011897636
Arunachal Pradesh,Lepa Rada,2022-01-01,2022,1,0.266446824
Arunachal Pradesh,Lepa Rada,2022-01-03,2022,1,0.058898772
Arunachal Pradesh,Lepa Rada,2022-01-04,2022,1,0.065840412
Arunachal Pradesh,Lepa Rada,2022-01-05,2022,1,0.0
Arunachal Pradesh,Lepa Rada,2022-01-06,2022,1,0.0
Arunachal Pradesh,Lepa Rada,2022-01-07,2022,1,0.0
Arunachal Pradesh,Lepa Rada,2022-01-08,2022,1,0.0
Arunachal Pradesh,Lepa Rada,2022-01-09,2022,1,0.0
Arunachal Pradesh,Lepa Rada,2022-01-10,2022,1,0.007467523
Arunachal Pradesh,Lepa Rada,2022-01-11,2022,1,0.001262117
Arunachal Pradesh,Lepa Rada,2022-01-12,2022,1,3.804369817
Arunachal Pradesh,Lepa Rada,2022-01-13,2022,1,13.52971394
Arunachal Pradesh,Lepa Rada,2022-01-14,2022,1,2.657456477
Arunachal Pradesh,Lepa Rada,2022-01-15,2022,1,0.000350588
Arunachal Pradesh,Lepa Rada,2022-01-16,2022,1,0.005539289
Arunachal Pradesh,Lepa Rada,2022-01-17,2022,1,0.0
Arunachal Pradesh,Lepa Rada,2022-01-19,2022,1,0.005644466
Arunachal Pradesh,Lepa Rada,2022-01-18,2022,1,0.016056927
Arunachal Pradesh,Lepa Rada,2022-01-20,2022,1,0.0
Arunachal Pradesh,Lepa Rada,2022-01-21,2022,1,0.053499717
Arunachal Pradesh,Lepa Rada,2022-01-22,2022,1,6.366676731
Arunachal Pradesh,Lepa Rada,2022-01-23,2022,1,0.925026242
Arunachal Pradesh,Lepa Rada,2022-01-24,2022,1,2.075936285
Arunachal Pradesh,Lepa Rada,2022-01-25,2022,1,0.017634573
Arunachal Pradesh,Lepa Rada,2022-01-26,2022,1,22.7548392
Arunachal Pradesh,Lepa Rada,2022-01-27,2022,1,4.185914657
Arunachal Pradesh,Lepa Rada,2022-01-28,2022,1,7.709112957
Arunachal Pradesh,Lepa Rada,2022-01-29,2022,1,0.506003553
Arunachal Pradesh,Lepa Rada,2022-01-30,2022,1,0.000385647
Arunachal Pradesh,Lohit,2022-01-01,2022,1,1.038635992
Arunachal Pradesh,Lohit,2022-01-03,2022,1,0.025181388
Arunachal Pradesh,Lohit,2022-01-04,2022,1,0.231089289
Arunachal Pradesh,Lohit,2022-01-05,2022,1,0.110659494
Arunachal Pradesh,Lohit,2022-01-06,2022,1,0.105750278
Arunachal Pradesh,Lohit,2022-01-07,2022,1,0.222243075
Arunachal Pradesh,Lohit,2022-01-08,2022,1,0.13424298
Arunachal Pradesh,Lohit,2022-01-09,2022,1,0.177983128
Arunachal Pradesh,Lohit,2022-01-10,2022,1,0.338745498
Arunachal Pradesh,Lohit,2022-01-11,2022,1,0.397935236
Arunachal Pradesh,Lohit,2022-01-12,2022,1,6.364586168
Arunachal Pradesh,Lohit,2022-01-13,2022,1,29.55214913
Arunachal Pradesh,Lohit,2022-01-14,2022,1,1.99160136
Arunachal Pradesh,Lohit,2022-01-15,2022,1,0.166528292
Arunachal Pradesh,Lohit,2022-01-16,2022,1,0.126157213
Arunachal Pradesh,Lohit,2022-01-17,2022,1,0.094266564
Arunachal Pradesh,Lohit,2022-01-19,2022,1,0.206783859
Arunachal Pradesh,Lohit,2022-01-18,2022,1,0.030196488
Arunachal Pradesh,Lohit,2022-01-20,2022,1,0.772027085
Arunachal Pradesh,Lohit,2022-01-21,2022,1,4.032227494
Arunachal Pradesh,Lohit,2022-01-22,2022,1,1.162906527
Arunachal Pradesh,Lohit,2022-01-23,2022,1,0.631633147
Arunachal Pradesh,Lohit,2022-01-24,2022,1,1.333939745
Arunachal Pradesh,Lohit,2022-01-25,2022,1,1.734204452
Arunachal Pradesh,Lohit,2022-01-26,2022,1,2.747476164
Arunachal Pradesh,Lohit,2022-01-27,2022,1,7.508674035
Arunachal Pradesh,Lohit,2022-01-28,2022,1,3.273214644
Arunachal Pradesh,Lohit,2022-01-29,2022,1,0.778428317
Arunachal Pradesh,Lohit,2022-01-30,2022,1,0.990140643
Arunachal Pradesh,Longding,2022-01-01,2022,1,0.907862987
Arunachal Pradesh,Longding,2022-01-03,2022,1,0.0
Arunachal Pradesh,Longding,2022-01-04,2022,1,0.0
Arunachal Pradesh,Longding,2022-01-05,2022,1,6.03e-05
Arunachal Pradesh,Longding,2022-01-06,2022,1,0.005398919
Arunachal Pradesh,Longding,2022-01-07,2022,1,0.0
Arunachal Pradesh,Longding,2022-01-08,2022,1,0.0
Arunachal Pradesh,Longding,2022-01-09,2022,1,0.0
Arunachal Pradesh,Longding,2022-01-10,2022,1,0.001387432
Arunachal Pradesh,Longding,2022-01-11,2022,1,0.339981116
Arunachal Pradesh,Longding,2022-01-12,2022,1,2.51472015
Arunachal Pradesh,Longding,2022-01-13,2022,1,11.74476105
Arunachal Pradesh,Longding,2022-01-14,2022,1,1.043590011
Arunachal Pradesh,Longding,2022-01-15,2022,1,1.26769041
Arunachal Pradesh,Longding,2022-01-16,2022,1,0.024672157
Arunachal Pradesh,Longding,2022-01-17,2022,1,0.0
Arunachal Pradesh,Longding,2022-01-18,2022,1,0.0
Arunachal Pradesh,Longding,2022-01-19,2022,1,0.180335973
Arunachal Pradesh,Longding,2022-01-20,2022,1,0.002533571
Arunachal Pradesh,Longding,2022-01-21,2022,1,12.54039287
Arunachal Pradesh,Longding,2022-01-22,2022,1,4.288672361
Arunachal Pradesh,Longding,2022-01-23,2022,1,1.261054866
Arunachal Pradesh,Longding,2022-01-24,2022,1,2.925761904
Arunachal Pradesh,Longding,2022-01-25,2022,1,0.076429396
Arunachal Pradesh,Longding,2022-01-26,2022,1,2.054756344
Arunachal Pradesh,Longding,2022-01-27,2022,1,1.406222459
Arunachal Pradesh,Longding,2022-01-28,2022,1,2.396426508
Arunachal Pradesh,Longding,2022-01-29,2022,1,0.085900126
Arunachal Pradesh,Longding,2022-01-30,2022,1,0.032664971
Arunachal Pradesh,Lower Dibang Valley,2022-01-01,2022,1,0.400559384
Arunachal Pradesh,Lower Dibang Valley,2022-01-03,2022,1,0.543940604
Arunachal Pradesh,Lower Dibang Valley,2022-01-04,2022,1,4.000409266
Arunachal Pradesh,Lower Dibang Valley,2022-01-05,2022,1,0.009138905
Arunachal Pradesh,Lower Dibang Valley,2022-01-06,2022,1,0.032498767
Arunachal Pradesh,Lower Dibang Valley,2022-01-07,2022,1,0.0
Arunachal Pradesh,Lower Dibang Valley,2022-01-08,2022,1,0.142165628
Arunachal Pradesh,Lower Dibang Valley,2022-01-09,2022,1,0.047818149
Arunachal Pradesh,Lower Dibang Valley,2022-01-10,2022,1,0.13322444
Arunachal Pradesh,Lower Dibang Valley,2022-01-11,2022,1,0.193820946
Arunachal Pradesh,Lower Dibang Valley,2022-01-12,2022,1,3.295659082
Arunachal Pradesh,Lower Dibang Valley,2022-01-13,2022,1,23.69290448
Arunachal Pradesh,Lower Dibang Valley,2022-01-14,2022,1,3.728790461
